data,valor_fechamento,criptomoeda,volume_compra,volume_venda,change,gain,loss,avg_gain,avg_loss,rs,rsi,ema_short,ema_long,macd,macd_signal,indicativo_macd,max_50,gradiente_ema_curto,gradiente_ema_longo
2025-09-07 02:30:00,202.28,SOLUSDT,9106.976,1843113.1006,-0.05000000000001137,0.0,0.05000000000001137,0.17395304356114893,0.10277000258687793,1.6926441489003128,62.861784004826475,202.1211795777029,201.3102868505526,0.8108927271503035,0.46816303040448315,Alta,202.7,0.11268896700856824,0.05770349767310127
2025-09-07 02:45:00,202.81,SOLUSDT,13287.509,2692399.11242,0.5300000000000011,0.5300000000000011,-0.0,0.19938496902106695,0.09542928811638665,2.089347756402571,67.63070787587661,202.29338468327717,201.38344358955,0.9099410937271557,0.5565186430690177,Alta,202.81,0.0917667252564243,0.0563033270549178
2025-09-07 03:00:00,202.65,SOLUSDT,7425.224,1505211.1715,-0.1599999999999966,0.0,0.1599999999999966,0.1851431855195622,0.1000414818223588,1.8506641659738348,64.92045566306183,202.38253851245787,201.44522682908416,0.9373116833737072,0.6326772511299555,Alta,202.81,0.10282504394230722,0.060190969637608914
2025-09-07 03:15:00,202.97,SOLUSDT,16216.739,3290464.24318,0.3199999999999932,0.3199999999999932,-0.0,0.19477581512530726,0.09289566169219031,2.0967159453656374,67.70772593797177,202.5294038843434,201.51960600815323,1.009797876190163,0.7081013761419971,Alta,202.97,0.11836878295674089,0.06530360526505327
2025-09-07 03:30:00,202.73,SOLUSDT,8520.966,1728638.46059,-0.2400000000000091,0.0,0.2400000000000091,0.180863256902071,0.10340311442846307,1.7491084084048245,63.6245701718161,202.57955291325754,201.57864961751162,1.0009032957459283,0.7666617600627834,Alta,202.97,0.11527658721756091,0.06728879525212436
2025-09-07 03:45:00,202.86,SOLUSDT,8743.455,1772459.68166,0.13000000000002387,0.13000000000002387,-0.0,0.17723016712335335,0.09601717768357286,1.845817294353517,64.86070971653261,202.64966468494316,201.64115451421836,1.0085101707248043,0.8150314421951876,Alta,202.97,0.09095744041317651,0.06488446377642364
2025-09-07 04:00:00,202.53,SOLUSDT,5548.457,1125597.08575,-0.3300000000000125,0.0,0.3300000000000125,0.16457086947168525,0.11273023642046141,1.4598644933012344,59.34735418462173,202.61974851370738,201.68451283059795,0.9352356831094255,0.8390722903780352,Alta,202.97,0.059468080309874535,0.06001205090926544
2025-09-07 04:15:00,202.38,SOLUSDT,6779.937,1372821.635,-0.15000000000000568,0.0,0.15000000000000568,0.1528158073665649,0.11539236239042885,1.3243147484017548,56.976566934937715,202.55981138528054,201.7184390339834,0.8413723512971387,0.839532302561856,Alta,202.97,0.010101060232398963,0.05035292647468222
2025-09-07 04:30:00,202.64,SOLUSDT,8473.265,1715177.87398,0.2599999999999909,0.2599999999999909,-0.0,0.16047182112609532,0.1071500507911125,1.497636444792106,59.9621473299235,202.5798585389604,201.7633932274476,0.8164653115127862,0.8349189043520421,Baixa,202.97,-0.008924204825689659,0.044677173963692016
2025-09-07 04:45:00,203.08,SOLUSDT,9795.442,1987519.91661,0.44000000000002615,0.44000000000002615,-0.0,0.18043811961709036,0.09949647573460448,1.8135126725331308,64.45724201769258,202.70489390422028,201.82761794805992,0.8772759561603607,0.8433903147137058,Alta,203.08,0.0070568463807371105,0.04518072645328899
